item_name,item_id,item_category_id,sales_volumn,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,total_sales,initial_date,medianPrice
1С:Аудиокниги. А. Некрасов. Приключения капитана Врунгеля (Digipack),138,45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,249.0
1С:Аудиокниги. А.М. Волков. Волшебник изумрудного города (Digipack),139,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,249.0
1С:Аудиокниги. Аладдин и другие восточные сказки (Jewel),140,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"1С:Аудиокниги. Аладдин и другие восточные сказки [PC, Цифровая версия]",141,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,144.0,05.01.2015,144.0
1С:Аудиокниги. Алексей Толстой. Приключения Буратино (Digipack),142,45,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,1196.0,1794.0,25.06.2015,299.0
1С:Аудиокниги. Аленький цветочек и другие сказки (Jewel),143,45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,249.0,498.0,28.08.2014,249.0
1С:Аудиокниги. Аленький цветочек и другие сказки [Цифровая версия],144,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,114.0,03.03.2015,114.0
"1С:Аудиокниги. Али-Баба и сорок разбойников [PC, Цифровая версия]",145,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,144.0,05.01.2015,144.0
"1С:Аудиокниги. Английские неправильные глаголы. Тренажер   [PC, Цифровая версия]",146,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,110.0
"1С:Аудиокниги. Английские пословицы, поговорки и устойчивые выражения. Самоучитель  [PC, Цифровая версия]",147,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,110.0
"1С:Аудиокниги. Английские сказки, часть 1 [PC, Цифровая версия]",148,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,15.08.2015,114.0
1С:Аудиокниги. Английский для детей. Слушай и изучай (Jewel),149,45,177.0,8763.0,4579.0,3486.0,5216.55,4482.0,4233.0,2089.0,3486.0,3237.0,1992.0,346.0,41909.55,02.01.2013,249.0
1С:Аудиокниги. Английский для детей. Слушай и изучай [Цифровая версия],150,44,4.0,0.0,0.0,376.0,188.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,752.0,19.07.2013,188.0
1С:Аудиокниги. Английский для малышей. Наглядное пособие (Jewel),151,45,28.0,2889.0,2988.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6624.0,06.01.2013,249.0
1С:Аудиокниги. Английский для путешественников (Jewel),152,45,29.0,3084.5,2988.0,595.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6916.5,13.01.2013,249.0
1С:Аудиокниги. Английский за 30 минут (Digipack),153,45,149.0,14340.0,3990.0,7440.0,6703.2,5586.0,3591.0,4388.5,7182.0,2394.0,1796.0,998.0,58408.7,04.01.2013,399.0
1С:Аудиокниги. Английский за рулем. Выпуск 1 (Beginner) (Digipack),154,45,276.0,19809.0,13121.2,14078.0,9593.0,7500.0,2990.0,3750.0,3289.0,2990.0,1346.0,2094.0,80560.2,01.01.2013,299.0
1С:Аудиокниги. Английский за рулем. Выпуск 2 (Elementary) (Digipack),155,45,237.0,16196.0,9593.0,8995.0,8798.0,7201.0,3137.0,2255.0,4186.0,4784.0,2592.0,1396.0,69133.0,01.01.2013,299.0
1С:Аудиокниги. Английский за рулем. Выпуск 3 (Pre-Intermediate) (Digipack),156,45,239.0,14427.0,7936.0,9132.0,7440.2,8372.0,5083.0,3750.0,4946.0,3588.0,2841.0,2792.0,70307.2,03.01.2013,299.0
"1С:Аудиокниги. Английский словарный минимум. Тренажер  [PC, Цифровая версия]",157,44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,220.0,09.07.2015,110.0
"1С:Аудиокниги. Английский язык за 12 дней: Самоучитель для повседневного общения [PC, Цифровая версия]",158,44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,220.0,01.06.2015,110.0
"1С:Аудиокниги. Английский язык за 12 дней: Самоучитель. Деловой английский  [PC, Цифровая версия]",159,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,110.0
"1С:Аудиокниги. Английский язык за 12 дней: Самоучитель. Отдых за рубежом [PC, Цифровая версия]",160,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,110.0,01.06.2015,110.0
"1С:Аудиокниги. Английский язык. 1700 распространенных фраз и выражений. Тренажер   [PC, Цифровая версия]",161,44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,238.0,01.06.2015,119.0
1С:Аудиокниги. Андерсен Г.Х. Дюймовочка,162,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,249.0,12.08.2015,249.0
"1С:Аудиокниги. Андрей Платонов. Челюсть дракона. Рассказы о войне12    [PC, Цифровая версия]",163,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,258.0,23.04.2015,129.0
1С:Аудиокниги. Аркадий Аверченко. Классика русского юмора. [Цифровая версия],164,44,1.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,28.02.2014,114.0
1С:Аудиокниги. Артур Конан Дойл. Долина страха (Jewel),165,45,1.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,22.02.2013,249.0
1С:Аудиокниги. Артур Конан Дойл. Истории о Шерлоке Холмсе (Jewel),166,45,54.0,0.0,0.0,0.0,3575.0,1730.55,1245.0,1992.0,1494.0,1992.0,498.0,498.0,13024.55,17.10.2013,249.0
"1С:Аудиокниги. Аткинсон У. Сила мысли или магнетизм личности   [PC, Цифровая версия]",167,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,16.09.2015,149.0
"1С:Аудиокниги. Аудиокурсы по географии. 6 класс  [PC, Цифровая версия]",168,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"1С:Аудиокниги. Аудиокурсы по географии. 7 класс   [PC, Цифровая версия]",169,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,172.0,29.09.2014,172.0
1С:Аудиокниги. Аудиокурсы. Учимся правильно и грамотно говорить по-русски (Jewel),170,45,2.0,0.0,0.0,0.0,0.0,249.0,249.0,0.0,0.0,0.0,0.0,0.0,498.0,11.02.2014,249.0
1С:Аудиокниги. Аудиоэкскурсия. Московский Кремль,171,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,249.0,01.07.2015,249.0
1С:Аудиокниги. Аудиоэкскурсия. Невский проспект,172,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,01.07.2015,250.0
1С:Аудиокниги. Аудиоэнциклопедия для самых маленьких. Окружающий мир (Digipack),173,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"1С:Аудиокниги. Библейские истории Нового Завета. Жизнь Иисуса Христа     [PC, Цифровая версия]",174,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0
1С:Аудиокниги. Большая поэзия для маленьких детей (сборник) (Jewel),175,45,3.0,0.0,0.0,0.0,0.0,324.0,0.0,249.0,0.0,0.0,0.0,0.0,573.0,20.02.2014,249.0
1С:Аудиокниги. Булгаков М. Собачье сердце,176,45,2.0,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,15.02.2013,250.0
1С:Аудиокниги. Булгаков М.А. Мастер и Маргарита,177,45,49.0,3116.0,3000.0,1750.0,1747.0,1245.0,996.0,249.0,0.0,0.0,0.0,0.0,12103.0,12.01.2013,250.0
1С:Аудиокниги. Булгаков М.А. Ханский огонь,178,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,250.0,23.10.2014,250.0
1С:Аудиокниги. Бунин И. А. Грехи любви,179,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,250.0,05.11.2014,250.0
"1С:Аудиокниги. Былины русского народа. Сборник  [ PC, Цифровая версия]",180,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,29.07.2015,80.0
"1С:Аудиокниги. Вагин И. Гнев, обида, месть и предательство    [PC, Цифровая версия]",181,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0
"1С:Аудиокниги. Вагин И. Как развить уверенность в себе и поднять самооценку     [PC, Цифровая версия]",182,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0
"1С:Аудиокниги. Вагин И. О. Драйв-менеджмент    [ PC, Цифровая версия]",183,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.0
"1С:Аудиокниги. Вагин И. О. Избавление от страха и тревоги  [PC, Цифровая версия]",184,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.0
"1С:Аудиокниги. Вагин И. О. Как купить, но не купиться    [PC, Цифровая версия]",185,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.0
"1С:Аудиокниги. Вагин И. О. Как перестать нервничать   [PC, Цифровая версия]",186,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0
"1С:Аудиокниги. Вагин И. О. Как поставить собеседника на место. Методы словестной атаки [PC, Цифровая версия]",187,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.0
"1С:Аудиокниги. Вагин И. О. Как создать успешный имидж    [PC, Цифровая версия]",188,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.0
"1С:Аудиокниги. Вагин И. О. Как сохранить деньги     [PC, Цифровая версия]",189,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.0
"1С:Аудиокниги. Вагин И. О. Как управлять другими     [PC, Цифровая версия]",190,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.0
"1С:Аудиокниги. Вагин И. О. Психологическое карате и психологическое айкидо  [ PC, Цифровая версия]",191,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,28.06.2015,100.0
"1С:Аудиокниги. Вагин И. О. Психотехники развития уверенности в себе, удачливости, эксклюзивности   [PC, Цифровая версия]",192,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.0
"1С:Аудиокниги. Вагин И. О. Управление персоналом     [PC, Цифровая версия]",193,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.0
"1С:Аудиокниги. Вагин И. О., Глущай А. Научи себя смеяться    [PC, Цифровая версия]",194,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.0
"1С:Аудиокниги. Вагин И.О. Управление радостью  [ PC, Цифровая версия]",195,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,19.08.2015,100.0
"1С:Аудиокниги. Василь Быков. Пойти и не вернуться  [PC, Цифровая версия]",196,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,258.0,23.04.2015,129.0
1С:Аудиокниги. Великие бизнесмены или как делались деньги в ХХ веке (Digipack),197,45,78.0,3548.0,2602.0,3100.0,3486.0,1494.0,2241.0,996.0,996.0,0.0,0.0,0.0,18463.0,12.01.2013,249.0
1С:Аудиокниги. Верн Ж. 20 000 лье под водой,198,45,5.0,612.0,0.0,0.0,250.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,10.01.2013,250.0
1С:Аудиокниги. Верн Ж. Дети капитана Гранта,199,45,90.0,3478.0,3482.0,3500.0,5485.0,2108.0,1743.0,996.0,747.0,249.0,0.0,0.0,21788.0,03.01.2013,250.0
1С:Аудиокниги. Веселые уроки для самых маленьких. Азбука и счет (Jewel),200,45,5.0,747.0,249.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.0,03.01.2013,249.0
"1С:Аудиокниги. Владимирские А. О. и П. А. Как стать успешной, или Секрет карьеристки    [PC, Цифровая версия]",201,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0
1С:Аудиокниги. Внеклассное чтение (для средней школы) (Jewel),202,45,124.0,2739.0,1818.0,3063.0,1992.0,3984.0,3237.0,3187.2,3934.2,2490.0,1992.0,996.0,29432.4,03.01.2013,249.0
"1С:Аудиокниги. Всеобщая история, обработанная ""Сатириконом""   [ PC, Цифровая версия]",203,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,31.07.2015,80.0
"1С:Аудиокниги. Г.Р. Хаггард. Клеопатра [PC, Цифровая версия]",204,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1С:Аудиокниги. Г.Х. Андерсен. Русалочка. Музыкальный спектакль (Digipack),205,45,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.0,2241.0,30.07.2015,249.0
"1С:Аудиокниги. Гарри Гаррисон. Крыса из нержавеющей стали [ PC, Цифровая версия]",206,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,13.06.2015,120.0
1С:Аудиокниги. Гаррос-Евдокимов. Серая слизь,207,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,18.09.2015,98.0
"1С:Аудиокниги. Генри Хаггард. Дочь Монтесумы [PC, Цифровая версия]",208,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,172.0
1С:Аудиокниги. География России для детей. Познавательные аудиокурсы [Цифровая версия],209,44,1.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,23.07.2013,172.0
"1С:Аудиокниги. Гилберт Э. Есть, молиться, любить (Jewel)",210,45,64.0,5201.0,2109.0,3354.0,3237.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,15146.0,02.01.2013,249.0
"1С:Аудиокниги. Гиляровский В.А. ""Москва и москвичи"" (вторая часть) [Цифровая версия]",211,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,216.0,15.09.2015,216.0
"1С:Аудиокниги. Гиляровский В.А. ""Москва и москвичи"" (первая часть) [Цифровая версия]",212,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,216.0,15.09.2015,216.0
1С:Аудиокниги. Гиляровский В.А. Москва и москвичи,213,45,203.0,8112.0,7000.0,2237.0,7729.0,4469.55,3237.0,4457.0,4731.0,1992.0,2739.0,2490.0,49193.55,06.01.2013,249.0
"1С:Аудиокниги. Гоголь Н.В. ""Вий"" [Цифровая версия]",214,44,2.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,344.0,16.10.2013,172.0
1С:Аудиокниги. Гоголь Н.В. Вий (Digipack),215,45,1.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,10.01.2013,249.0
"1С:Аудиокниги. Гоголь Н.В. Женитьба [PC, Цифровая версия]",216,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,172.0,15.09.2015,172.0
1С:Аудиокниги. Гоголь Н.В. Записки сумасшедшего [Цифровая версия],217,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,172.0,15.09.2015,172.0
1С:Аудиокниги. Гончаров И.А. Обыкновенная история,218,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,249.0,20.03.2015,249.0
1С:Аудиокниги. Горький М. На дне,219,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,249.0,08.08.2015,249.0
1С:Аудиокниги. Гранатовый браслет [Цифровая версия],220,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,144.0,09.11.2014,144.0
1С:Аудиокниги. Грин А.С. Алые паруса [Цифровая версия],221,44,1.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,23.07.2013,144.0
1С:Аудиокниги. Грин А.С. Бегущая по волнам [Цифровая версия],222,44,1.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,23.07.2013,144.0
1С:Аудиокниги. Грин А.С. Лучшие рассказы [Цифровая версия],223,44,1.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,23.07.2013,144.0
1С:Аудиокниги. Гюго В. Отверженные (Jewel),224,45,14.0,1334.0,1743.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3326.0,02.02.2013,249.0
1С:Аудиокниги. Даниель Дефо. Робинзон Крузо. (Jewel),225,45,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,1992.0,01.07.2015,249.0
1С:Аудиокниги. Детективы в дорогу. В лучших традициях Агаты Кристи и Артура Конан Дойля (Jewel),226,45,86.0,1802.0,1494.0,2490.0,3237.0,1992.0,2739.0,1494.0,1743.0,2241.0,1245.0,249.0,20726.0,16.01.2013,249.0
1С:Аудиокниги. Детективы в дорогу. Русская версия. В лучших традициях Агаты Кристи и Артура Конан До,227,44,1.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,29.08.2013,114.0
"1С:Аудиокниги. Детям от 0 до 3 лет. Сказки, потешки, колыбельные (Jewel)",228,45,96.0,2889.0,1494.0,3063.0,4929.8,2440.2,1743.0,996.0,2067.0,1494.0,1245.0,498.0,22859.0,03.01.2013,249.0
"1С:Аудиокниги. Детям от 0 до 5 лет. Кэрролл Л. Алиса для малышей  [PC, Цифровая версия]",229,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0
1С:Аудиокниги. Дефо Д. Робинзон Крузо,230,45,60.0,3112.0,2231.9,3366.0,2000.0,1987.3,1250.0,500.0,0.0,0.0,0.0,0.0,14447.2,05.01.2013,250.0
"1С:Аудиокниги. Дефо Д. Робинзон Крузо  [ PC, Цифровая версия]",231,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,27.09.2015,80.0
1С:Аудиокниги. Джек Лондон. Сердца трех (Jewel),232,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,249.0,20.03.2015,249.0
"1С:Аудиокниги. Джером К.Джером. Трое в одной лодке, не считая собаки (Jewel)",233,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,249.0,20.03.2015,249.0
1С:Аудиокниги. Джонатан Свифт. Путешествия Гулливера (Digipack),234,45,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2739.0,1992.0,4731.0,10.04.2015,249.0
1С:Аудиокниги. Диккенс Чарльз. Наследник торгового дома (Jewel),235,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,249.0,20.03.2015,249.0
1С:Аудиокниги. Дина Рубина. Несколько торопливых слов о любви (Digipack),236,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,249.0,05.11.2014,249.0
"1С:Аудиокниги. Для самых маленьких. Сказки, потешки и песенки для детей до трех лет (Digipack)",237,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1С:Аудиокниги. Добрыня Никитич и Змей Горыныч. Алеша Попович и Тугарин Змей,238,45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,249.0
"1С:Аудиокниги. Дойль А. К. Союз рыжих. Рассказы о Шерлоке Холмсе    [PC, Цифровая версия]",239,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,18.09.2015,80.0
1С:Аудиокниги. Достоевcкий Ф.М. Скверный анекдот [Цифровая версия],240,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,144.0,15.09.2015,144.0
"1С:Аудиокниги. Достоевский Ф. М. Игрок. Записки из подполья   [ PC, Цифровая версия]",241,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,15.09.2015,80.0
1С:Аудиокниги. Достоевский Ф.М. Бедные люди [Цифровая версия],242,44,1.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,19.05.2013,172.0
1С:Аудиокниги. Достоевский Ф.М. Преступление и наказание (mp3-аудиоспектакль),243,45,2.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,20.06.2013,250.0
1С:Аудиокниги. Дюма А. Три мушкетера. Аудиоспектакль (Digipack),244,45,5.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,1245.0,06.01.2013,249.0
"1С:Аудиокниги. Е. Сивков. Притчи и анекдоты  [PC, Цифровая версия]",245,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0
1С:Аудиокниги. Ерофеев В. Москва-Петушки. Читает C. Шнуров (Digipack),246,45,28.0,2500.0,1250.0,1750.0,750.0,250.0,500.0,0.0,0.0,0.0,0.0,0.0,7000.0,04.01.2013,250.0
1С:Аудиокниги. Живые книжки. Сказки - малышки,247,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,250.0,28.07.2014,250.0
1С:Аудиокниги. Жюль Верн. Дети капитана Гранта. (Jewel),248,45,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2490.0,2490.0,19.07.2015,249.0
1С:Аудиокниги. Жюль Верн. Пятнадцатилетний капитан (Jewel),249,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1С:Аудиокниги. Замятин Е.И. Мы. Роман-антиутопия [Цифровая версия],250,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,144.0,18.08.2014,144.0
1С:Аудиокниги. Знаменитые произведения русских писателей ( [Цифровая версия],251,44,3.0,0.0,0.0,0.0,344.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,16.10.2013,172.0
1С:Аудиокниги. Золотая коллекция классики для детей (Jewel),252,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,249.0,12.08.2015,249.0
"1С:Аудиокниги. И.Ильф, Е.Петров. 12 стульев (Jewel)",253,45,83.0,0.0,1743.0,1363.0,3473.55,2726.55,2359.0,2110.0,1992.0,1992.0,996.0,996.0,19751.1,26.04.2013,249.0
